symbol,name
UTS2B,urotensin 2B
UTS2R,urotensin 2 receptor
UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
UVRAG,UV radiation resistance associated
UVSSA,UV stimulated scaffold protein A
UXS1,UDP-glucuronate decarboxylase 1
UXT,ubiquitously expressed prefoldin like chaperone
VAC14,VAC14 component of PIKFYVE complex
VAMP1,vesicle associated membrane protein 1
VAMP2,vesicle associated membrane protein 2
VAMP3,vesicle associated membrane protein 3
VAMP4,vesicle associated membrane protein 4
VAMP5,vesicle associated membrane protein 5
VAMP7,vesicle associated membrane protein 7
VAMP8,vesicle associated membrane protein 8
VANGL1,VANGL planar cell polarity protein 1
VANGL2,VANGL planar cell polarity protein 2
VAPA,VAMP associated protein A
VAPB,VAMP associated protein B and C
VARS1,valyl-tRNA synthetase 1
VARS2,"valyl-tRNA synthetase 2, mitochondrial"
VASH1,vasohibin 1
VASH2,vasohibin 2
VASN,vasorin
VASP,vasodilator stimulated phosphoprotein
VAT1,vesicle amine transport 1
VAT1L,vesicle amine transport 1 like
VAV1,vav guanine nucleotide exchange factor 1
VAV2,vav guanine nucleotide exchange factor 2
VAV3,vav guanine nucleotide exchange factor 3
VAX1,ventral anterior homeobox 1
VAX2,ventral anterior homeobox 2
VBP1,VHL binding protein 1
VCAM1,vascular cell adhesion molecule 1
VCAN,versican
VCF1,VCP nuclear cofactor family member 1
VCF2,VCP nuclear cofactor family member 2
VCL,vinculin
VCP,valosin containing protein
VCPIP1,valosin containing protein interacting protein 1
VCPKMT,valosin containing protein lysine methyltransferase
VCX,variable charge X-linked
VCX2,variable charge X-linked 2
VCX3A,variable charge X-linked 3A
VCX3B,variable charge X-linked 3B
VCY,variable charge Y-linked
VCY1B,variable charge Y-linked 1B
VDAC1,voltage dependent anion channel 1
VDAC2,voltage dependent anion channel 2
VDAC3,voltage dependent anion channel 3
VDR,vitamin D receptor
VEGFA,vascular endothelial growth factor A
VEGFB,vascular endothelial growth factor B
VEGFC,vascular endothelial growth factor C
VEGFD,vascular endothelial growth factor D
VENTX,VENT homeobox
VEPH1,ventricular zone expressed PH domain containing 1
VEZF1,vascular endothelial zinc finger 1
VEZT,"vezatin, adherens junctions transmembrane protein"
VGF,VGF nerve growth factor inducible
VGLL1,vestigial like family member 1
VGLL2,vestigial like family member 2
VGLL3,vestigial like family member 3
VGLL4,vestigial like family member 4
VHL,von Hippel-Lindau tumor suppressor
VHLL,VHL like
VIL1,villin 1
VILL,villin like
VIM,vimentin
VIP,vasoactive intestinal peptide
VIPAS39,"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog"
VIPR1,vasoactive intestinal peptide receptor 1
VIPR2,vasoactive intestinal peptide receptor 2
VIRMA,vir like m6A methyltransferase associated
VIT,vitrin
VKORC1,vitamin K epoxide reductase complex subunit 1
VKORC1L1,vitamin K epoxide reductase complex subunit 1L1
VLDLR,very low density lipoprotein receptor
VMA12,vacuolar ATPase assembly factor VMA12
VMA21,vacuolar ATPase assembly factor VMA21
VMA22,vacuolar ATPase assembly factor VMA22
VMAC,vimentin type intermediate filament associated coiled-coil protein
VMO1,vitelline membrane outer layer 1 homolog
VMP1,vacuole membrane protein 1
VN1R1,vomeronasal 1 receptor 1
VN1R2,vomeronasal 1 receptor 2
VN1R4,vomeronasal 1 receptor 4
VN1R5,vomeronasal 1 receptor 5 (gene/pseudogene)
VNN1,vanin 1
VNN2,vanin 2
VOPP1,VOPP1 WW domain binding protein
VPREB1,V-set pre-B cell surrogate light chain 1
VPREB3,V-set pre-B cell surrogate light chain 3
VPS11,VPS11 core subunit of CORVET and HOPS complexes
VPS13A,vacuolar protein sorting 13 homolog A
VPS13B,vacuolar protein sorting 13 homolog B
VPS13C,vacuolar protein sorting 13 homolog C
VPS13D,vacuolar protein sorting 13 homolog D
VPS16,VPS16 core subunit of CORVET and HOPS complexes
VPS18,VPS18 core subunit of CORVET and HOPS complexes
VPS25,vacuolar protein sorting 25 homolog
VPS26A,VPS26 retromer complex component A
VPS26B,VPS26 retromer complex component B
VPS26C,VPS26 endosomal protein sorting factor C
VPS28,VPS28 subunit of ESCRT-I
VPS29,VPS29 retromer complex component
VPS33A,VPS33A core subunit of CORVET and HOPS complexes
VPS33B,VPS33B late endosome and lysosome associated
VPS35,VPS35 retromer complex component
VPS35L,VPS35 endosomal protein sorting factor like
VPS36,vacuolar protein sorting 36 homolog
VPS37A,VPS37A subunit of ESCRT-I
VPS37B,VPS37B subunit of ESCRT-I
VPS37C,VPS37C subunit of ESCRT-I
VPS37D,VPS37D subunit of ESCRT-I
VPS39,VPS39 subunit of HOPS complex
VPS41,VPS41 subunit of HOPS complex
VPS45,vacuolar protein sorting 45 homolog
VPS4A,vacuolar protein sorting 4 homolog A
VPS4B,vacuolar protein sorting 4 homolog B
VPS50,VPS50 subunit of EARP/GARPII complex
VPS51,VPS51 subunit of GARP complex
VPS52,VPS52 subunit of GARP complex
VPS53,VPS53 subunit of GARP complex
VPS54,VPS54 subunit of GARP complex
VPS72,vacuolar protein sorting 72 homolog
VPS8,VPS8 subunit of CORVET complex
VPS9D1,VPS9 domain containing 1
VRK1,VRK serine/threonine kinase 1
VRK2,VRK serine/threonine kinase 2
VRK3,VRK serine/threonine kinase 3
VRTN,vertebrae development associated
VSIG1,V-set and immunoglobulin domain containing 1
VSIG10,V-set and immunoglobulin domain containing 10
VSIG10L,V-set and immunoglobulin domain containing 10 like
VSIG10L2,V-set and immunoglobulin domain containing 10 like 2
VSIG2,V-set and immunoglobulin domain containing 2
VSIG4,V-set and immunoglobulin domain containing 4
VSIG8,V-set and immunoglobulin domain containing 8
VSIR,V-set immunoregulatory receptor
VSNL1,visinin like 1
VSTM1,V-set and transmembrane domain containing 1
VSTM2A,V-set and transmembrane domain containing 2A
VSTM2B,V-set and transmembrane domain containing 2B
VSTM2L,V-set and transmembrane domain containing 2 like
VSTM4,V-set and transmembrane domain containing 4
VSTM5,V-set and transmembrane domain containing 5
VSX1,visual system homeobox 1
VSX2,visual system homeobox 2
VTA1,vesicle trafficking 1
VTCN1,V-set domain containing T cell activation inhibitor 1
VTI1A,vesicle transport through interaction with t-SNAREs 1A
VTI1B,vesicle transport through interaction with t-SNAREs 1B
VTN,vitronectin
VWA1,von Willebrand factor A domain containing 1
VWA2,von Willebrand factor A domain containing 2
VWA3A,von Willebrand factor A domain containing 3A
VWA3B,von Willebrand factor A domain containing 3B
VWA5A,von Willebrand factor A domain containing 5A
VWA5B1,von Willebrand factor A domain containing 5B1
VWA5B2,von Willebrand factor A domain containing 5B2
VWA7,von Willebrand factor A domain containing 7
VWA8,von Willebrand factor A domain containing 8
VWC2,von Willebrand factor C domain containing 2
VWC2L,von Willebrand factor C domain containing 2 like
VWCE,von Willebrand factor C and EGF domains
VWDE,von Willebrand factor D and EGF domains
VWF,von Willebrand factor
VXN,vexin
WAC,WW domain containing adaptor with coiled-coil
WAPL,WAPL cohesin release factor
WARS1,tryptophanyl-tRNA synthetase 1
WARS2,"tryptophanyl tRNA synthetase 2, mitochondrial"
WAS,WASP actin nucleation promoting factor
WASF1,WASP family member 1
WASF2,WASP family member 2
WASF3,WASP family member 3
WASHC1,WASH complex subunit 1
WASHC2A,WASH complex subunit 2A
WASHC2C,WASH complex subunit 2C
WASHC3,WASH complex subunit 3
WASHC4,WASH complex subunit 4
WASHC5,WASH complex subunit 5
WASL,WASP like actin nucleation promoting factor
WBP1,WW domain binding protein 1
WBP11,WW domain binding protein 11
WBP1L,WW domain binding protein 1 like
WBP2,WW domain binding protein 2
WBP2NL,WBP2 N-terminal like
WBP4,WW domain binding protein 4
WDCP,WD repeat and coiled coil containing
WDFY1,WD repeat and FYVE domain containing 1
WDFY2,WD repeat and FYVE domain containing 2
WDFY3,WD repeat and FYVE domain containing 3
WDFY4,WDFY family member 4
WDHD1,WD repeat and HMG-box DNA binding protein 1
WDPCP,WD repeat containing planar cell polarity effector
WDR1,WD repeat domain 1
WDR11,WD repeat domain 11
WDR12,WD repeat domain 12
WDR13,WD repeat domain 13
WDR17,WD repeat domain 17
WDR18,WD repeat domain 18
WDR19,WD repeat domain 19
WDR20,WD repeat domain 20
WDR24,WD repeat domain 24
WDR25,WD repeat domain 25
WDR26,WD repeat domain 26
WDR27,WD repeat domain 27
WDR3,WD repeat domain 3
WDR31,WD repeat domain 31
WDR33,WD repeat domain 33
WDR35,WD repeat domain 35
WDR36,WD repeat domain 36
WDR37,WD repeat domain 37
WDR38,WD repeat domain 38
WDR4,WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit
WDR41,WD repeat domain 41
WDR43,WD repeat domain 43
WDR44,WD repeat domain 44
WDR45,WD repeat domain 45
WDR45B,WD repeat domain 45B
WDR46,WD repeat domain 46
WDR47,WD repeat domain 47
WDR48,WD repeat domain 48
WDR49,WD repeat domain 49
WDR5,WD repeat domain 5
WDR53,WD repeat domain 53
WDR54,WD repeat domain 54
WDR55,WD repeat domain 55
WDR59,WD repeat domain 59
WDR5B,WD repeat domain 5B
WDR6,WD repeat domain 6
WDR62,WD repeat domain 62
WDR64,WD repeat domain 64
WDR7,WD repeat domain 7
WDR70,WD repeat domain 70
WDR72,WD repeat domain 72
WDR73,WD repeat domain 73
WDR74,WD repeat domain 74
WDR75,WD repeat domain 75
WDR76,WD repeat domain 76
WDR77,WD repeat domain 77
WDR81,WD repeat domain 81
WDR82,WD repeat domain 82
WDR83,WD repeat domain 83
WDR83OS,WD repeat domain 83 opposite strand
WDR86,WD repeat domain 86
WDR87,WD repeat domain 87
WDR88,WD repeat domain 88
WDR89,WD repeat domain 89
WDR90,WD repeat domain 90
WDR91,WD repeat domain 91
WDR93,WD repeat domain 93
WDR97,WD repeat domain 97
WDSUB1,"WD repeat, sterile alpha motif and U-box domain containing 1"
WDTC1,WD and tetratricopeptide repeats 1
WEE1,WEE1 G2 checkpoint kinase
WEE2,WEE2 oocyte meiosis inhibiting kinase
WFDC1,WAP four-disulfide core domain 1
WFDC10A,WAP four-disulfide core domain 10A
WFDC10B,WAP four-disulfide core domain 10B
WFDC11,WAP four-disulfide core domain 11
WFDC12,WAP four-disulfide core domain 12
WFDC13,WAP four-disulfide core domain 13
WFDC2,WAP four-disulfide core domain 2
WFDC3,WAP four-disulfide core domain 3
WFDC5,WAP four-disulfide core domain 5
WFDC6,WAP four-disulfide core domain 6
WFDC8,WAP four-disulfide core domain 8
WFDC9,WAP four-disulfide core domain 9
WFIKKN1,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1"
WFIKKN2,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
WFS1,wolframin ER transmembrane glycoprotein
WHAMM,"WASP homolog associated with actin, golgi membranes and microtubules"
WHR1,winged helix repair factor 1
WHRN,whirlin
WIF1,Wnt inhibitory factor 1
WIPF1,WAS/WASL interacting protein family member 1
WIPF2,WAS/WASL interacting protein family member 2
WIPF3,WAS/WASL interacting protein family member 3
WIPI1,"WD repeat domain, phosphoinositide interacting 1"
WIPI2,"WD repeat domain, phosphoinositide interacting 2"
WIZ,WIZ zinc finger
WLS,Wnt ligand secretion mediator
WNK1,WNK lysine deficient protein kinase 1
WNK2,WNK lysine deficient protein kinase 2
WNK3,WNK lysine deficient protein kinase 3
WNK4,WNK lysine deficient protein kinase 4
WNT1,Wnt family member 1
WNT10A,Wnt family member 10A
WNT10B,Wnt family member 10B
WNT11,Wnt family member 11
WNT16,Wnt family member 16
WNT2,Wnt family member 2
WNT2B,Wnt family member 2B
WNT3,Wnt family member 3
WNT3A,Wnt family member 3A
WNT4,Wnt family member 4
WNT5A,Wnt family member 5A
WNT5B,Wnt family member 5B
WNT6,Wnt family member 6
WNT7A,Wnt family member 7A
WNT7B,Wnt family member 7B
WNT8A,Wnt family member 8A
WNT8B,Wnt family member 8B
WNT9A,Wnt family member 9A
WNT9B,Wnt family member 9B
WRAP53,WD repeat containing antisense to TP53
WRAP73,"WD repeat containing, antisense to TP73"
WRN,WRN RecQ like helicase
WRNIP1,WRN helicase interacting protein 1
WSB1,WD repeat and SOCS box containing 1
WSB2,WD repeat and SOCS box containing 2
WSCD1,WSC domain sialate O sulfotransferase 1
WSCD2,WSC domain sialate O sulfotransferase 2
WT1,WT1 transcription factor
WTAP,WT1 associated protein
WTIP,WT1 interacting protein
WWC1,WW and C2 domain containing 1
WWC2,WW and C2 domain containing 2
WWC3,WWC family member 3
WWOX,WW domain containing oxidoreductase
WWP1,WW domain containing E3 ubiquitin protein ligase 1
WWP2,WW domain containing E3 ubiquitin protein ligase 2
WWTR1,WW domain containing transcription regulator 1
XAB2,XPA binding protein 2
XAF1,XIAP associated factor 1
XAGE1A,X antigen family member 1A
XAGE1B,X antigen family member 1B
XAGE2,X antigen family member 2
XAGE3,X antigen family member 3
XAGE5,X antigen family member 5
XBP1,X-box binding protein 1
XCL1,X-C motif chemokine ligand 1
XCL2,X-C motif chemokine ligand 2
XCR1,X-C motif chemokine receptor 1
XDH,xanthine dehydrogenase
XG,Xg glycoprotein (Xg blood group)
XIAP,X-linked inhibitor of apoptosis
XIRP1,xin actin binding repeat containing 1
XIRP2,xin actin binding repeat containing 2
XK,"X-linked Kx blood group antigen, Kell and VPS13A binding protein"
XKR3,XK related 3
XKR4,XK related 4
XKR5,XK related 5
XKR6,XK related 6
XKR7,XK related 7
XKR8,XK related 8
XKR9,XK related 9
XKRX,XK related X-linked
XNDC1N,"XRCC1 N-terminal domain containing 1, N-terminal like"
XPA,"XPA, DNA damage recognition and repair factor"
XPC,"XPC complex subunit, DNA damage recognition and repair factor"
XPNPEP1,X-prolyl aminopeptidase 1
XPNPEP2,X-prolyl aminopeptidase 2
XPNPEP3,X-prolyl aminopeptidase 3
XPO1,exportin 1
XPO4,exportin 4
XPO5,exportin 5
XPO6,exportin 6
XPO7,exportin 7
XPOT,exportin for tRNA
XPR1,xenotropic and polytropic retrovirus receptor 1
XRCC1,X-ray repair cross complementing 1
XRCC2,X-ray repair cross complementing 2
XRCC3,X-ray repair cross complementing 3
XRCC4,X-ray repair cross complementing 4
XRCC5,X-ray repair cross complementing 5
XRCC6,X-ray repair cross complementing 6
XRN1,5'-3' exoribonuclease 1
XRN2,5'-3' exoribonuclease 2
XRRA1,X-ray radiation resistance associated 1
XTBD1,XRN2 binding domain containing 1
XXYLT1,xyloside xylosyltransferase 1
XYLB,xylulokinase
XYLT1,xylosyltransferase 1
XYLT2,xylosyltransferase 2
YAE1,YAE1 maturation factor of ABCE1
YAF2,YY1 associated factor 2
YAP1,Yes1 associated transcriptional regulator
YARS1,tyrosyl-tRNA synthetase 1
YARS2,tyrosyl-tRNA synthetase 2
YBEY,ybeY metalloendoribonuclease
YBX1,Y-box binding protein 1
YBX2,Y-box binding protein 2
YBX3,Y-box binding protein 3
YDJC,YdjC chitooligosaccharide deacetylase homolog
YEATS2,YEATS domain containing 2
YEATS4,YEATS domain containing 4
YES1,"YES proto-oncogene 1, Src family tyrosine kinase"
YIF1A,"Yip1 interacting factor homolog A, membrane trafficking protein"
YIF1B,"Yip1 interacting factor homolog B, membrane trafficking protein"
YIPF1,Yip1 domain family member 1
YIPF2,Yip1 domain family member 2
YIPF3,Yip1 domain family member 3
YIPF4,Yip1 domain family member 4
YIPF5,Yip1 domain family member 5
YIPF6,Yip1 domain family member 6
YIPF7,Yip1 domain family member 7
YJEFN3,YjeF N-terminal domain containing 3
YJU2,YJU2 splicing factor homolog
YJU2B,YJU2 splicing factor homolog B
YKT6,YKT6 vesicular SNARE protein
YLPM1,YLP motif containing 1
YME1L1,YME1 like 1 ATPase
YOD1,YOD1 deubiquitinase
YPEL1,yippee like 1
YPEL2,yippee like 2
YPEL3,yippee like 3
YPEL4,yippee like 4
YPEL5,yippee like 5
YRDC,yrdC N6-threonylcarbamoyltransferase domain containing
YTHDC1,YTH N6-methyladenosine RNA binding protein C1
YTHDC2,YTH N6-methyladenosine RNA binding protein C2
YTHDF1,YTH N6-methyladenosine RNA binding protein F1
YTHDF2,YTH N6-methyladenosine RNA binding protein F2
YTHDF3,YTH N6-methyladenosine RNA binding protein F3
YWHAB,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta
YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
YWHAH,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
YWHAQ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta
YWHAZ,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
YY1,YY1 transcription factor
YY1AP1,YY1 associated protein 1
YY2,YY2 transcription factor
ZACN,zinc activated ion channel
ZAN,zonadhesin
ZAP70,zeta chain of T cell receptor associated protein kinase 70
ZAR1,zygote arrest 1
ZAR1L,zygote arrest 1 like
ZBBX,zinc finger B-box domain containing
ZBED1,zinc finger BED-type containing 1
ZBED11,zinc finger BED-type containing 11
ZBED2,zinc finger BED-type containing 2
ZBED3,zinc finger BED-type containing 3
ZBED4,zinc finger BED-type containing 4
ZBED5,zinc finger BED-type containing 5
ZBED6,zinc finger BED-type containing 6
ZBED8,zinc finger BED-type containing 8
ZBED8L,ZBED8 like
ZBP1,Z-DNA binding protein 1
ZBTB1,zinc finger and BTB domain containing 1
ZBTB10,zinc finger and BTB domain containing 10
ZBTB11,zinc finger and BTB domain containing 11
ZBTB12,zinc finger and BTB domain containing 12
ZBTB14,zinc finger and BTB domain containing 14
ZBTB16,zinc finger and BTB domain containing 16
ZBTB17,zinc finger and BTB domain containing 17
ZBTB18,zinc finger and BTB domain containing 18
ZBTB2,zinc finger and BTB domain containing 2
